"Date","GOOG","SBUX","Mkt_Minus_Rf","SMB","HML","RF","Mom"
2008-12-11,-0.027847888081046,-0.0587621108526785,-0.0293,-0.0169,-0.0217,0,0.013
2008-12-12,0.0517620211438552,0.0412488204722996,0.0096,0.0233,0.007,0,-0.0029
2008-12-15,-0.016119810361515,-0.0364028819171303,-0.0154,-0.0155,-0.0131,0,0.0128
2008-12-16,0.0470274151629042,0.0800003387198611,0.0514,0.0035,0.0252,0,-0.0304
2008-12-17,-0.0308657879356414,0.0113173660030628,-0.0062,0.0165,-0.0057,0,-0.0139
2008-12-18,-0.0157340121325925,-0.0244153820322965,-0.0183,0.0073,-0.0016,0,0.0147
2008-12-19,-0.000354514511062276,0.0302399056688585,0.0035,0.0078,-0.0018,0,-0.0121
2008-12-22,-0.042105945809504,-0.0526316931312842,-0.0187,-0.0027,-0.0086,0,0.0342
2008-12-23,0.00306278518066638,-0.0181624200750465,-0.0089,-0.0031,-0.007,0,0.0123
2008-12-24,0.0165425209899996,0.0163220223945135,0.0051,-0.0014,0.0064,0,-0.0035
2008-12-26,-0.0085492517004313,0.00107071049635432,0.0063,0.0062,4e-04,0,-0.0079
2008-12-29,-0.00978823665034523,-0.0342248160546362,-0.0056,-0.0148,4e-04,0,0.0126
2008-12-30,0.0191312285124066,0.0365451317686707,0.0247,0.0082,0.01,0,-0.0151
2008-12-31,0.0149780455284512,0.0106837166448734,0.017,0.0165,0.0077,0,-0.0182
2009-01-02,0.0444336262870912,0.0401693721754415,0.0311,-0.0136,-0.0046,0,-0.0434
2009-01-05,0.0209448379623551,0.00812994946071011,-0.0028,0.0036,-0.0114,0,-0.0312
2009-01-06,0.0183203498195252,0.0302418091498977,0.0087,0.0114,0.0084,0,-0.0507
2009-01-07,-0.0360713702696229,-0.022504940935978,-0.0296,0,-0.0119,0,0.0186
2009-01-08,0.00987545410639767,0.0150149548778935,0.0047,0.0066,0.0035,0,-0.0161
2009-01-09,-0.0311201848795758,-0.0364886320931981,-0.0221,-0.0159,-0.0119,0,0.008
2009-01-12,-0.00755391963178953,-0.0184240535550526,-0.0228,-9e-04,-0.0194,0,0.0397
2009-01-13,0.00521279472420999,-0.0229405667120143,0.0028,0.0035,0.0043,0,0.0072
2009-01-14,-0.0424726159892579,-0.0352190432230247,-0.0338,-0.0072,-0.0126,0,0.0291
2009-01-15,-0.00657869487046836,0.0265482529052383,0.0039,0.0177,-0.0228,0,0.0185
2009-01-16,0.0022743211158518,0.0193971512896189,0.0074,0.0016,-0.0111,0,0.0024
2009-01-20,-0.0564620920132083,-0.06025380650596,-0.0534,-0.0084,-0.0409,0,0.0471
2009-01-21,0.071900889160099,0.0179974646024859,0.0421,-0.0029,0.0284,0,-0.0424
2009-01-22,0.0112841403412582,0.00773488339779083,-0.0162,-0.0116,-0.0176,0,0.0243
2009-01-23,0.059380144394219,-0.0043856350474758,0.0044,-0.0032,0.0112,0,-0.0256
2009-01-26,-0.00255621633192815,-0.00881095630560946,0.0054,0.0077,-0.0064,0,0.001
2009-01-27,0.023497050386545,0.0166668695457501,0.0108,-0.0019,0.0034,0,-0.0131
2009-01-28,0.0518583823683612,0.0546445953933934,0.0332,3e-04,0.028,0,-0.0405
2009-01-29,-0.015344004936782,0,-0.0323,-0.0064,-0.022,0,0.0311
2009-01-30,-0.0139520360377307,-0.0217613800289596,-0.0216,9e-04,-0.0115,0,0.0186
2009-02-02,0.00602604761885206,0,6e-04,0.0115,-0.0039,1e-05,0.0104
2009-02-03,-0.000352309542633766,0.0413141010519762,0.0146,-0.006,-0.0239,1e-05,0.0087
2009-02-04,0.00749005214596643,-0.00610378493782704,-0.006,-0.0031,-0.0034,1e-05,-0.0092
2009-02-05,0.0312536248700563,0.036846888265599,0.0161,0,-0.0012,1e-05,-0.017
2009-02-06,0.0496438430258455,0.0404737291405159,0.0279,0.0043,0.024,1e-05,-0.0299
2009-02-09,0.0201734686082149,0.0170783215291563,3e-04,-0.0068,4e-04,1e-05,-0.0141
2009-02-10,-0.0534889545428491,-0.0764922964951269,-0.0462,0.0041,-0.0282,1e-05,0.0375
2009-02-11,-0.00131094543856802,0.00909033828895134,0.0075,-0.0045,0.0124,1e-05,-0.0081
2009-02-12,0.0139927950480214,0.0190188951651855,0.003,0.0022,-0.0054,1e-05,0.0023
2009-02-13,-0.0147913428123554,-0.00491157228098948,-0.0085,0.0063,-0.0149,1e-05,-0.0019
2009-02-17,-0.0419928051051073,-0.0473841991385248,-0.0436,0.0048,-0.0235,1e-05,0.0421
2009-02-18,0.030496709899295,0,-0.0033,-0.0105,-0.0075,1e-05,0.0096
2009-02-19,-0.0296508318400904,-0.0134713539989195,-0.0115,-0.0032,-0.02,1e-05,0.0196
2009-02-20,0.0111195523662573,0.00630279693180835,-0.0116,-0.0026,-0.0088,1e-05,0.0143
2009-02-23,-0.0473084134525958,-0.0438412546330398,-0.0343,-0.0026,0.0083,1e-05,0.0189
2009-02-24,0.0466278542580705,0.040392946964432,0.04,-0.0034,0.0303,1e-05,-0.041
2009-02-25,-0.0110291026147245,-0.0115424994745684,-0.0115,-0.0139,0.0033,1e-05,0.0039
2009-02-26,-0.0130546327565305,-0.0424626689447994,-0.0153,-0.0017,0.0135,1e-05,-0.0164
2009-02-27,0.00240227983672492,0.0144119847893003,-0.0201,0.0128,-0.0208,1e-05,0.0226
2009-03-02,-0.032042431984707,-0.0415297883842883,-0.0475,-0.0049,-0.0024,1e-05,0.0534
2009-03-03,-0.00513503945627203,-0.0216651644609726,-0.0071,-0.0109,-0.0234,1e-05,0.0025
2009-03-04,-0.0201549112726426,0.02913769671991,0.0242,0.0018,-0.0091,1e-05,-0.0172
2009-03-05,-0.0416405280443592,-0.0305772942006255,-0.0421,-0.0111,-0.0309,1e-05,0.0335
2009-03-06,0.0095864658950322,-0.0233646653986936,0.002,0.0019,-0.0062,1e-05,0.0057
2009-03-09,-0.0572965727896678,-0.0107654497122823,-0.0109,-0.0084,0.0026,1e-05,-0.0166
2009-03-10,0.0594039396496129,0.103990240817504,0.0635,-3e-04,0.0419,1e-05,-0.0656
2009-03-11,0.0316058838608368,0.00985725912477298,0.003,-0.0037,0.0061,1e-05,-0.0098
2009-03-12,0.0176780051606003,0.0921908047615949,0.0416,0.0184,0.0254,1e-05,-0.0355
2009-03-13,0.00275084655441371,0.0486598693015741,0.0074,0.0019,0.0046,1e-05,-0.0011
2009-03-16,-0.0145798752846018,0.0208333380319268,-0.0055,-0.0083,0.0035,1e-05,-0.0148
2009-03-17,0.0489537479108146,0.0333950832076797,0.032,0.0095,0.0153,1e-05,-0.0143
2009-03-18,-0.00667985545642602,0.0323156775376152,0.0218,0.0096,0.0398,1e-05,-0.0516
2009-03-19,-0.00948662358514352,0.00782663765641578,-0.0103,0.0044,-0.0271,1e-05,0.0022
2009-03-20,0.000666786497468985,-0.0371009138115621,-0.0195,-0.0072,-0.0089,1e-05,0.0285
2009-03-23,0.0558517505401972,0.0806450270504095,0.0689,0.0035,0.0422,1e-05,-0.0752
2009-03-24,-0.00410218596898893,-0.0613603608691857,-0.0193,-0.0148,-0.0175,1e-05,0.0022
2009-03-25,-0.00892930337440134,-0.0141336347813061,0.0094,0.0131,0.0137,1e-05,-0.0057
2009-03-26,0.0267968954875049,0.110214706690161,0.0268,0.0189,-0.0013,1e-05,-0.0222
2009-03-27,-0.0158226848485646,-0.0500402319420474,-0.0206,-0.0133,0.0022,1e-05,0.0097
2009-03-30,-0.014409009158999,-0.0433303628808371,-0.0347,0.0098,-0.0385,1e-05,0.0667
2009-03-31,0.0156701361225449,-0.0133220696258717,0.0129,-0.0012,0.0177,1e-05,-0.016
2009-04-01,0.0173245806885354,0.00540056301507175,0.0165,-0.002,0.015,1e-05,-0.0261
2009-04-02,0.0237510443486426,0.058191581929252,0.0307,0.0198,0.0049,1e-05,-0.0429
2009-04-03,0.0200827403114814,-0.0109979850896635,0.0102,9e-04,0.0093,1e-05,-0.0316
2009-04-06,-0.00416461884248698,-0.0230968558702326,-0.0093,-0.0075,-0.0081,1e-05,0.0027
2009-04-07,-0.0260428240807056,-0.0201399443759479,-0.0242,-0.0081,-0.0011,1e-05,0.0185
2009-04-08,0.0093405934946813,0.0268095442011409,0.0128,0.0105,0,1e-05,-0.0104
2009-04-09,0.029005507788568,0.0443862914659525,0.0391,0.0148,0.045,1e-05,-0.0819
2009-04-13,0.0150604009369992,0.000833766821954907,0.0026,-0.0049,0.023,1e-05,-0.0392
2009-04-14,-0.0243314732722731,-0.0116566655693883,-0.0202,-0.0056,-0.0294,1e-05,0.0145
2009-04-15,0.0287061649882794,-0.017692021545755,0.0112,0.003,0.024,1e-05,-0.02
2009-04-16,0.0243478482399107,-0.00428855548436091,0.0169,0.0126,1e-04,1e-05,-0.0166
2009-04-17,0.00900338961904246,0.0387601606211505,0.0055,0.0098,0.0028,1e-05,-0.0195
2009-04-20,-0.0329899639400926,-0.0572140462824764,-0.0432,-0.0083,-0.0431,1e-05,0.0701
2009-04-21,0.00572106322072097,0.0386985487180185,0.0219,0.0142,0.0308,1e-05,-0.0387
2009-04-22,0.00626522873568969,0.0643522107346852,-0.0061,0.014,-0.0125,1e-05,-0.0172
2009-04-23,0.00216226082657123,0.0628477462876433,0.0066,-0.016,0.0024,1e-05,-0.0103
2009-04-24,0.0124775696752968,0.011227500477305,0.0177,0.0085,6e-04,1e-05,-0.0344
2009-04-27,-0.00908884245740449,-0.022945735122213,-0.0095,-0.0065,-0.0176,1e-05,0.0224
2009-04-28,-0.00580384179441762,0.0227273588396733,-0.0021,0.0092,0.0011,1e-05,0.0127
2009-04-29,0.0202235953796137,0.0140739792012001,0.0241,0.0107,0.0118,1e-05,-0.0274
2009-04-30,0.0114951854800736,0.0562456192663383,-4e-04,-0.0047,-0.0068,1e-05,-0.0254
2009-05-01,-0.00575808802749855,-0.0456434836187684,0.0045,-0.0058,-0.0024,0,-0.0193
2009-05-04,0.0210572311475679,0.0318840694764415,0.0336,0.0025,0.0308,0,-0.0527
2009-05-05,0.00251255676603512,-0.00140422119327033,-0.0027,0,-0.0022,0,-0.0134
2009-05-06,0.00119110262059063,-0.0140649727444886,0.0145,-0.0143,0.0265,0,-0.0367
2009-05-07,-0.0170024954613524,-0.00071295815460537,-0.0142,-0.0078,-0.008,0,0.0111
2009-05-08,0.0270290534608437,-0.0249822185775406,0.0248,0.0076,0.0292,0,-0.0513
2009-05-11,0.00159578055613507,-0.0153736715609655,-0.0201,0.0062,-0.0246,0,0.0225
2009-05-12,-0.021986416101509,-0.0200741649974644,-0.0031,-0.0123,-0.0146,0,0.0178
2009-05-13,-0.0237337297175924,-0.0326251648659632,-0.0291,-0.0185,-0.0149,0,0.0509
2009-05-14,-0.0052369406835493,-0.00156850892837801,0.0111,0.0071,0.0101,0,-0.0169
2009-05-15,0.00645160675330936,0.016496245623324,-0.0102,0.0037,-0.0116,0,0.0165
2009-05-18,0.0175384520513577,0.0347759332365101,0.0313,0.0074,0.0209,0,-0.0342
2009-05-19,0.00514060046030074,0.00224039773640872,-5e-04,0,-0.0134,0,-0.0127
2009-05-20,-0.00426188879536094,0.00968710224937408,-0.0048,-0.0025,-0.0114,0,-0.0076
2009-05-21,-0.00171206826777826,-0.00885594729986316,-0.0168,-4e-04,0.0037,0,0.0166
2009-05-22,-0.00756621109357325,-0.0320180201780028,-0.0015,-0.0053,-0.0056,0,0.004
2009-05-26,0.0275984288143973,0.0384617498482174,0.0278,0.0171,0.0066,0,-0.0036
2009-05-27,0.00296767030456491,-0.00740772887747598,-0.018,4e-04,-0.0125,0,-0.0037
2009-05-28,0.0119341252856622,0.0231342734466395,0.0135,-0.0119,0.0048,0,-0.0127
2009-05-29,0.016642322102902,0.0495990933500934,0.0138,0.0051,-0.0018,0,-0.0061
2009-06-01,0.0223617822713595,0.0368312463650871,0.0272,0.014,-0.0082,0,-0.0195
2009-06-02,0.00431358065592691,-0.006702703876171,0.0029,0.0078,-0.0023,0,0.0077
2009-06-03,0.00758634492122234,0.0323889547951146,-0.0139,0.0063,-0.0081,0,0.0272
2009-06-04,0.019993060336075,-0.00849678971251011,0.0118,0.0044,0.0114,0,-0.0267
2009-06-05,0.00917595676745964,-0.00527379558484475,-0.0019,3e-04,-0.0058,0,-0.0013
2009-06-08,-0.0124909818646286,-0.0079521604592413,-0.002,-0.008,0.0064,0,0.0068
2009-06-09,-0.00717917556759173,0.0153639357334008,0.0049,0.0024,-0.0025,0,-0.0102
2009-06-10,-0.00693266024396522,-0.0197366081074539,-0.0035,-0.0037,-0.0045,0,-0.0124
2009-06-11,-0.00832175523096124,-0.0429529695002012,0.0063,-0.0019,0.0034,0,-0.0141
2009-06-12,-0.00969698010526543,0.0203363198816737,3e-04,-0.0012,-3e-04,0,0.0047
2009-06-15,-0.018995366228951,-0.0295530830320703,-0.0238,-0.0043,-0.0032,0,0.0151
2009-06-16,-0.00184753063196241,-0.00849844739092509,-0.0133,-0.0021,-0.0029,0,0.0127
2009-06-17,-0.00201928082579061,0.0214284802950491,-8e-04,0.0073,-0.0099,0,0.0262
2009-06-18,-0.00264956564846353,-0.0132867912027845,0.0074,-0.0042,0.0043,0,0.0073
2009-06-19,0.0145630911920487,0.00921321873410741,0.0035,0.0038,0.0011,0,-0.002
2009-06-22,-0.0303268027452941,-0.0372192205702684,-0.0307,-0.0065,-0.0075,0,0.0376
2009-06-23,-0.00409965424390801,0.0328229779606874,8e-04,-0.01,0.0019,0,-0.0077
2009-06-24,0.00889858129759347,0.00353122726756672,0.0078,0.0022,-9e-04,0,-0.0071
2009-06-25,0.0158323198244494,0.044335056280713,0.0219,0.0082,3e-04,0,-0.0049
2009-06-26,0.0229694402413914,-0.0208899115814584,4e-04,0.0156,0.0015,0,9e-04
2009-06-29,-0.00277439205346297,0.00757087502130838,0.0082,-0.0101,0.0033,0,-0.0011
2009-06-30,-0.00601213824003199,-0.0512294558593698,-0.0074,0.0028,-0.0021,0,2e-04
2009-07-01,-0.00616715538571577,0.00791936706790186,0.0054,0.0138,0.002,1e-05,0.0023
2009-07-02,-0.0250602488515648,-0.0435716175215984,-0.0289,-0.0077,-0.0106,1e-05,0.0102
2009-07-06,0.00274179621519899,0.000746680668263222,-3e-04,-0.0102,-0.0094,1e-05,0.0206
2009-07-07,-0.0316886514430953,-0.0320893556713032,-0.0193,2e-04,-0.0015,1e-05,0.011
2009-07-08,0.0147744408730426,0.0053969377873051,-0.002,-0.0069,-0.0109,1e-05,0.0111
2009-07-09,0.0196278532720511,0.0460122693784053,0.0035,-0.0038,0.0125,1e-05,-0.0109
2009-07-10,0.00977119378561797,-0.0139297029989945,-0.0035,0.0085,-0.0052,1e-05,0.0033
2009-07-13,0.02388990025349,0.0446098457912019,0.0243,-0.0038,0.0182,1e-05,-0.0046
2009-07-14,0.000919176036170644,0.00427047916223811,0.0059,0.0036,0.0059,1e-05,-0.0077
2009-07-15,0.0317407846602364,0.0219703466822943,0.0298,0.0065,0.0135,1e-05,-0.0158
2009-07-16,0.0101102926859136,-0.000693841721176702,0.0094,0.0041,-0.0017,1e-05,-0.0084
2009-07-17,-0.0279033249229845,0.00208230931226461,-5e-04,-0.0033,-0.001,1e-05,0.0053
2009-07-20,-0.000185963462369654,0.0332409547404271,0.0119,0.0041,0.0034,1e-05,-0.0143
2009-07-21,-0.00527694335611262,-0.0154154207842243,0.0031,-0.0063,-0.0084,1e-05,0.0049
2009-07-22,-0.000490797460816816,0.183798028036026,8e-04,0.0063,0.0038,1e-05,-0.0027
2009-07-23,0.0225631126222767,-0.00747547640001522,0.0237,0.0071,0.0105,1e-05,-0.0174
2009-07-24,0.021447841362743,-0.00231759815364851,0.0038,0.0032,7e-04,1e-05,-0.0113
2009-07-27,-0.00429802055648121,0.00464596378438586,0.003,0.0019,0.01,1e-05,-0.012
2009-07-28,-0.0111286027882248,0.00346822130206226,-0.002,0.0028,-0.0032,1e-05,0.0052
2009-07-29,-0.00820736313749459,-0.011521101165884,-0.0046,-0.0019,-0.0081,1e-05,0.013
2009-07-30,0.0215477721889583,0.0273892295085971,0.0124,0.0049,0.0143,1e-05,-0.0225
2009-07-31,-0.00581185202276546,0.00397108441026517,5e-04,-2e-04,0.0126,1e-05,-0.0121
2009-08-03,0.0206748669036161,0.0322030358825756,0.0163,0.0027,0.0168,1e-05,-0.0208
2009-08-04,0.00336124372463686,0.0235359664241939,0.0032,0.0052,0.0075,1e-05,-0.013
2009-08-05,-0.00570822684947381,-0.0106952709370146,-0.003,-0.0087,0.017,1e-05,-0.0147
2009-08-06,-0.00172891044329437,-0.0108110251395148,-0.0062,-0.0095,7e-04,1e-05,-0.0054
2009-08-07,0.0149657620803705,0.0398907680580773,0.0144,0.0109,0.012,1e-05,-0.0113
2009-08-10,-0.00107194868882787,0.00893365457094686,-0.0032,0.0056,0.0026,1e-05,-0.007
2009-08-11,-0.00584745065005976,-0.017708481926336,-0.0125,-0.0026,-0.0118,1e-05,0.016
